3,4181,1,3,1,3,1,3,1,1,4
2,4181,1,3,1,3,1,2,1,4,2
1,4181,1,1,3,2,3,1,4,2,4
8,4314,4,1,1,2,1,3,3,1,1
7,4314,4,4,4,2,2,4,3,3,1
6,4314,4,1,3,4,1,2,4,3,4
5,4314,2,4,2,1,2,3,3,3,2
4,4314,1,1,1,1,4,1,4,2,4
3,4314,4,4,2,1,4,3,3,2,2
2,4314,2,2,1,3,2,3,1,1,1
1,4314,4,1,3,3,2,4,4,1,1
9,4313,2,3,4,4,3,1,4,1,1
8,4313,1,1,1,2,3,3,1,1,2
7,4313,1,2,3,2,1,1,2,4,4
6,4313,4,1,2,4,4,3,4,2,3
5,4313,1,1,2,1,1,4,1,1,3
4,4313,3,3,2,3,2,2,1,1,2
3,4313,3,2,3,2,2,3,2,2,4
2,4313,2,1,4,4,1,1,1,2,2
1,4313,1,1,3,1,2,1,3,3,2
9,4626,2,3,4,3,4,1,3,4,3
8,4626,1,4,3,2,2,2,2,3,2
7,4626,4,3,2,4,3,1,1,4,4
6,4626,4,3,3,1,4,1,3,1,2
5,4626,2,3,1,1,4,3,4,4,1
4,4626,4,3,3,4,1,1,4,3,3
3,4626,4,3,2,2,3,4,2,1,4
2,4626,3,2,1,2,1,2,3,3,4
1,4626,2,1,2,3,4,2,2,4,1
3,4312,3,1,2,2,1,4,1,1,1
2,4312,2,4,1,4,2,3,2,3,1
1,4312,2,3,2,3,1,2,2,4,3
9,4312,4,1,2,4,3,1,2,2,4
8,4312,3,2,3,1,1,4,4,3,1
7,4312,3,3,1,2,2,1,1,1,2
6,4312,1,4,2,1,4,4,1,3,1
5,4312,4,2,1,4,4,1,4,3,1
4,4312,4,2,2,4,4,3,4,4,1
8,4664,4,1,2,4,4,3,3,2,2
7,4664,2,2,4,4,2,3,3,4,2
6,4664,3,4,4,3,3,1,1,4,4
5,4664,2,2,4,3,2,2,3,4,2
4,4664,4,4,3,2,4,4,3,3,1
3,4664,1,3,2,2,1,1,2,1,4
2,4664,2,4,2,3,2,3,3,4,1
1,4664,1,2,1,4,3,1,4,4,3
9,4311,3,2,1,2,1,3,3,2,3
8,4311,1,3,4,4,2,1,1,3,1
7,4311,4,3,4,4,4,2,1,1,1
6,4311,3,3,2,4,2,2,2,4,4
5,4311,4,3,4,1,1,1,3,3,2
4,4311,3,3,1,1,1,4,2,3,2
3,4311,2,2,1,3,4,3,1,3,2
2,4311,3,1,3,3,4,1,1,1,2
1,4311,3,4,1,2,1,3,2,1,3
9,4662,4,4,1,3,4,1,1,3,3
8,4662,3,2,2,4,1,4,2,4,1
7,4662,3,1,3,4,2,4,1,3,3
6,4662,2,4,2,2,4,4,1,1,2
5,4662,3,1,4,2,3,4,1,3,4
4,4662,4,2,3,2,2,1,3,1,3
3,4662,3,1,1,1,4,2,3,3,3
2,4662,3,4,1,4,3,2,4,1,1
1,4662,2,1,1,2,1,1,4,4,4
9,4682,3,3,4,2,4,4,4,2,3
8,4682,3,1,2,4,1,2,3,2,2
7,4682,1,3,1,4,3,2,4,4,2
6,4682,2,1,3,1,1,4,4,2,4
5,4682,4,3,2,3,3,1,2,2,3
4,4682,4,1,3,4,3,2,4,4,3
3,4682,1,1,1,1,1,2,2,1,3
2,4682,4,3,2,2,2,2,3,2,4
1,4682,4,3,2,1,4,2,1,4,3
9,4663,3,2,1,3,4,3,1,3,2
8,4663,4,2,2,1,4,2,3,3,4
7,4663,1,2,4,3,4,2,3,3,2
6,4663,1,2,3,1,1,3,4,1,1
5,4663,3,3,3,3,1,3,4,1,2
4,4663,2,4,2,3,4,2,2,4,2
3,4663,1,2,4,1,2,2,1,4,2
2,4663,3,3,4,4,2,3,3,4,2
1,4663,2,4,4,4,1,4,3,3,2
10,4862,1,1,4,2,4,2,4,2,4
9,4862,3,1,4,2,1,4,4,2,4
8,4862,4,4,3,4,4,1,4,2,3
7,4862,1,4,1,1,2,1,2,3,2
6,4862,3,4,4,4,3,2,3,1,2
5,4862,2,3,1,1,1,1,4,4,2
4,4862,1,2,2,1,4,4,1,2,3
3,4862,2,3,2,3,3,4,2,4,2
2,4862,1,4,1,1,3,1,3,4,1
1,4862,3,3,2,2,4,4,4,2,2
9,4993,2,2,4,1,4,2,3,3,3
8,4993,2,3,2,2,3,1,3,1,2
7,4993,3,1,2,4,3,2,4,4,2
6,4993,2,4,3,4,2,2,4,2,1
5,4993,4,4,3,3,3,3,3,4,4
4,4993,1,4,2,4,2,3,4,4,3
3,4993,4,1,4,1,1,4,4,2,2
2,4993,3,3,1,2,2,4,4,4,3
1,4993,4,2,3,1,4,2,4,4,2
9,5227,4,2,3,1,4,2,1,2,2
8,5227,4,4,3,2,1,3,1,3,4
7,5227,4,2,2,1,4,3,1,1,2
6,5227,4,1,1,1,2,1,4,2,4
5,5227,2,2,2,4,2,1,1,3,1
4,5227,1,2,2,2,1,4,3,4,3
3,5227,1,1,3,1,2,4,1,2,3
2,5227,4,4,2,2,4,3,2,2,3
1,5227,4,4,4,3,3,4,2,2,3
8,5084,2,1,3,1,1,3,1,4,2
7,5084,3,3,1,1,4,4,3,2,3
6,5084,2,3,4,3,3,3,3,3,3
5,5084,2,4,2,1,4,2,4,4,3
4,5084,1,3,3,2,3,1,1,3,3
3,5084,4,4,3,2,2,3,3,4,1
2,5084,4,4,2,3,2,1,1,4,1
1,5084,1,4,2,1,1,2,1,4,4
9,4681,3,4,3,2,1,3,1,3,3
8,4681,4,1,4,4,4,4,3,2,2
7,4681,2,1,4,2,4,4,1,3,4
6,4681,2,3,3,3,4,4,3,1,2
5,4681,3,2,1,2,1,4,2,1,3
4,4681,4,3,1,3,1,3,1,1,3
3,4681,3,1,1,2,3,2,1,2,1
2,4681,4,3,2,3,3,4,4,4,2
1,4681,4,3,1,1,2,4,4,2,4
9,5158,1,1,2,1,1,1,1,2,2
8,5158,2,4,1,4,2,2,4,1,2
7,5158,1,1,1,2,3,1,2,2,2
6,5158,1,1,3,3,4,2,3,1,3
5,5158,4,4,4,1,4,1,4,2,1
4,5158,4,2,3,3,3,2,3,1,1
3,5158,4,4,2,1,1,1,2,4,2
2,5158,3,2,4,3,4,3,4,1,2
1,5158,2,2,1,3,4,4,4,2,1
9,5297,4,4,3,3,2,1,2,4,2
8,5297,4,4,4,2,4,3,2,1,3
7,5297,3,2,4,4,2,3,4,4,1
6,5297,4,2,4,2,2,4,1,4,2
5,5297,1,2,4,2,3,3,2,1,4
4,5297,3,2,3,2,4,4,1,1,2
3,5297,3,2,4,2,3,3,1,4,4
2,5297,1,2,4,2,2,2,2,4,1
1,5297,3,4,1,3,1,4,1,1,3
9,5298,3,1,1,2,4,2,2,3,4
8,5298,3,1,4,2,3,3,4,2,2
7,5298,3,4,4,1,2,4,1,4,2
6,5298,2,2,1,1,3,4,4,4,2
5,5298,4,1,2,4,1,3,1,3,2
4,5298,2,4,1,3,3,1,2,4,2
3,5298,3,2,4,2,2,4,1,1,1
2,5298,4,1,2,2,2,3,1,4,1
1,5298,4,3,3,1,4,4,1,2,2
9,5454,4,3,3,3,2,2,2,1,4
8,5454,3,3,1,4,3,3,1,4,1
7,5454,2,2,2,2,2,1,2,1,2
6,5454,4,2,4,2,3,1,1,2,1
5,5454,4,3,3,2,2,2,4,3,2
4,5454,4,3,1,3,2,4,2,2,2
3,5454,2,4,3,2,2,1,4,3,1
2,5454,3,3,1,1,4,2,2,1,4
1,5454,1,4,2,1,1,3,4,4,1
9,5417,1,1,1,2,4,1,4,1,4
8,5417,3,4,2,2,4,4,2,2,2
7,5417,1,1,2,1,1,3,2,4,2
6,5417,4,3,4,3,4,1,4,2,1
5,5417,4,4,2,1,3,3,4,3,1
4,5417,3,1,2,2,2,1,4,1,4
3,5417,2,4,3,2,3,2,1,3,2
2,5417,1,3,3,3,3,4,3,1,2
1,5417,1,1,4,3,4,1,4,2,3
9,5482,3,2,2,3,4,3,1,2,3
8,5482,1,4,2,4,3,3,1,1,2
7,5482,2,4,1,4,2,3,3,4,3
6,5482,2,2,2,1,4,1,2,2,4
5,5482,4,1,2,4,4,4,4,3,2
4,5482,1,2,2,4,3,4,2,1,3
3,5482,4,2,1,4,3,4,4,2,1
2,5482,4,4,4,3,1,1,1,4,1
1,5482,1,2,2,2,2,4,3,4,4
9,5708,1,3,2,3,3,3,1,4,2
8,5708,3,2,1,2,4,4,1,4,1
7,5708,3,3,4,3,3,3,1,2,1
6,5708,4,3,4,1,2,1,1,1,3
5,5708,1,2,1,1,2,1,1,4,4
4,5708,3,3,2,1,4,4,3,1,3
3,5708,3,4,2,2,4,3,1,2,1
2,5708,1,1,2,1,4,2,2,2,4
1,5708,4,4,2,1,2,3,1,3,3
9,5459,3,4,4,4,1,4,3,2,3
8,5459,2,2,2,2,1,2,3,2,3
7,5459,3,4,4,3,1,2,1,4,4
6,5459,3,1,2,1,4,4,1,4,3
5,5459,3,3,1,2,2,2,4,2,4
4,5459,4,1,2,1,4,1,2,3,3
3,5459,2,1,1,2,3,1,4,4,4
2,5459,4,4,3,4,3,1,1,3,2
1,5459,2,3,3,2,3,3,2,3,1
10,5458,3,4,3,4,4,4,3,4,4
9,5458,1,3,3,2,1,2,3,4,2
8,5458,1,1,1,4,4,4,4,1,1
7,5458,1,2,2,4,4,3,4,2,2
6,5458,2,4,2,3,3,3,4,1,4
5,5458,4,4,3,3,4,2,3,4,4
4,5458,1,4,2,4,2,4,3,2,3
3,5458,1,1,1,4,1,3,3,3,1
2,5458,3,4,2,2,1,4,2,1,2
1,5458,3,1,4,2,1,2,1,4,2
9,5982,1,1,2,3,1,1,3,2,4
8,5982,4,2,3,4,3,2,1,1,2
7,5982,4,1,3,4,4,3,3,1,3
6,5982,1,1,4,2,2,2,4,4,2
5,5982,1,2,1,2,1,2,2,2,1
4,5982,1,2,4,1,1,4,4,3,1
3,5982,2,3,2,2,4,1,1,4,2
2,5982,2,1,4,2,1,2,2,3,2
1,5982,3,4,1,2,4,3,1,1,2
9,6179,4,1,2,1,2,2,2,3,1
8,6179,2,1,2,1,4,1,2,3,3
7,6179,4,3,1,3,1,2,3,1,1
6,6179,3,2,4,2,3,2,2,2,2
5,6179,3,4,4,4,3,3,1,4,2
4,6179,1,3,3,3,1,1,2,2,3
3,6179,4,1,2,1,4,2,4,1,4
2,6179,2,4,3,2,3,2,3,1,2
1,6179,2,2,3,2,2,2,2,2,2
9,6038,2,3,2,4,4,1,3,2,2
8,6038,3,3,4,2,2,2,1,1,4
7,6038,2,3,3,3,2,2,1,2,2
6,6038,3,4,1,2,3,2,1,1,1
5,6038,4,2,4,1,2,3,2,2,4
4,6038,4,4,2,1,2,3,3,3,4
3,6038,4,1,2,1,4,1,1,2,2
2,6038,4,1,4,3,2,1,2,4,2
1,6038,1,2,1,2,4,2,4,2,2
10,6039,3,1,2,1,2,4,4,3,2
9,6039,4,2,2,4,1,1,4,3,2
8,6039,3,2,2,3,4,3,4,4,1
7,6039,1,4,3,2,2,3,2,4,3
6,6039,4,2,4,4,4,3,4,4,4
5,6039,3,1,2,1,1,3,2,1,4
4,6039,3,4,1,4,3,1,1,4,1
3,6039,3,3,1,3,4,1,3,2,1
2,6039,1,3,3,3,3,4,4,3,4
1,6039,4,4,2,3,3,2,2,4,4
12,6552,1,3,2,3,2,4,3,4,3
11,6552,4,2,3,2,3,1,2,3,3
10,6552,2,3,4,1,3,2,1,2,4
9,6552,3,3,4,2,3,2,2,2,3
8,6552,1,2,2,3,1,1,1,4,1
7,6552,3,4,3,2,2,1,2,1,2
6,6552,1,2,3,3,4,1,1,1,1
5,6552,2,1,3,2,1,1,1,4,4
4,6552,1,1,2,2,4,1,1,2,3
3,6552,4,1,2,1,3,1,1,1,4
2,6552,3,4,1,3,2,2,4,1,4
1,6552,2,3,1,1,2,1,4,2,3
11,6339,1,1,2,2,4,2,4,1,4
10,6339,4,4,3,2,4,2,4,1,3
9,6339,1,1,2,1,4,4,2,2,4
8,6339,1,4,4,4,3,3,2,3,1
7,6339,4,4,2,1,2,4,4,3,2
6,6339,2,1,1,2,1,1,1,4,2
5,6339,1,4,4,1,1,2,2,4,2
4,6339,2,3,1,3,1,2,1,4,2
3,6339,4,3,3,4,1,4,3,1,4
2,6339,1,2,1,1,3,3,2,3,2
1,6339,3,1,1,2,2,2,2,2,4
8,6394,1,2,1,3,3,4,1,4,4
7,6394,1,4,2,1,2,4,1,3,2
6,6394,1,3,2,1,4,4,3,1,4
5,6394,3,2,4,4,2,2,1,4,2
4,6394,3,3,1,4,3,3,4,4,1
3,6394,4,4,3,4,1,1,3,2,2
2,6394,2,3,3,1,4,4,4,1,4
1,6394,3,4,2,3,1,3,2,3,4
11,6394,2,2,4,3,2,4,2,2,4
10,6394,3,3,1,3,1,2,3,4,3
9,6394,4,2,1,2,4,1,3,2,2
11,6778,3,1,4,3,1,2,2,3,1
10,6778,1,2,3,4,1,2,1,3,4
9,6778,4,3,4,3,1,3,2,4,1
8,6778,3,1,3,4,3,4,4,2,4
7,6778,2,2,2,1,2,2,4,4,4
6,6778,4,4,1,4,4,2,3,1,4
5,6778,1,3,2,2,1,1,2,4,3
4,6778,2,4,2,1,1,1,3,3,3
3,6778,2,4,2,2,1,4,3,1,1
2,6778,4,3,4,2,3,1,3,3,1
1,6778,4,3,1,2,1,1,1,1,4
10,6954,4,1,4,3,3,4,4,4,1
9,6954,4,2,3,2,3,1,1,2,2
8,6954,4,4,4,3,3,3,4,1,2
7,6954,2,3,4,1,2,3,3,4,3
6,6954,1,2,4,2,4,1,3,1,2
5,6954,2,4,4,3,2,4,3,3,2
4,6954,1,3,2,1,4,3,2,1,4
3,6954,2,3,3,3,2,4,3,1,4
2,6954,4,3,1,1,4,4,2,2,4
1,6954,2,2,4,4,1,1,2,4,1
9,7021,3,2,3,4,1,1,1,2,2
8,7021,2,1,3,4,4,3,4,3,2
7,7021,2,2,2,4,4,4,3,2,2
6,7021,3,3,1,3,1,2,1,3,1
5,7021,4,1,3,4,4,3,2,2,3
4,7021,4,3,1,4,2,4,2,4,4
3,7021,4,2,4,3,4,3,4,2,1
2,7021,1,3,1,2,1,2,1,2,3
1,7021,2,3,3,1,1,1,4,3,2
11,7835,4,1,1,2,2,4,1,2,2
10,7835,4,1,2,1,2,1,3,2,4
9,7835,1,1,2,4,3,4,3,3,1
8,7835,1,2,2,1,3,1,2,4,1
7,7835,2,3,2,1,4,3,4,1,3
6,7835,3,4,2,1,2,3,4,2,1
5,7835,1,4,1,1,3,4,2,2,3
4,7835,1,4,1,4,3,1,3,1,2
3,7835,4,4,2,4,2,4,3,4,2
2,7835,4,1,2,1,2,4,1,4,2
1,7835,1,1,1,3,3,3,1,4,4
10,6779,4,4,1,4,2,4,4,4,1
9,6779,4,1,3,1,2,2,1,2,1
8,6779,1,3,3,3,1,3,3,2,3
7,6779,2,4,1,4,3,2,2,2,2
6,6779,4,1,4,4,1,4,1,4,2
5,6779,3,1,4,2,2,2,1,2,2
4,6779,2,2,4,4,1,4,4,2,1
3,6779,3,2,2,1,4,3,4,1,2
2,6779,2,1,3,2,4,1,4,1,4
1,6779,2,3,1,4,3,1,4,2,1
9,7837,4,1,4,3,4,4,4,1,3
8,7837,4,2,1,3,3,2,2,4,1
7,7837,3,3,1,2,2,1,1,4,2
6,7837,4,3,3,4,1,3,3,2,3
5,7837,3,4,1,4,1,4,4,1,2
4,7837,3,1,4,4,2,3,2,3,4
3,7837,1,3,2,3,3,3,3,2,3
2,7837,4,2,3,1,4,2,1,1,2
1,7837,4,4,2,4,3,1,4,1,3
10,7916,3,1,2,3,3,4,1,4,3
9,7916,1,3,4,3,2,4,3,2,2
8,7916,1,1,3,3,1,2,2,1,4
7,7916,1,4,3,2,3,1,4,3,4
6,7916,2,2,4,4,1,3,4,3,2
5,7916,3,3,4,2,3,4,1,1,4
4,7916,2,2,2,2,2,2,4,1,1
3,7916,4,4,1,1,4,2,1,2,4
2,7916,4,3,4,3,1,4,3,3,3
1,7916,2,3,4,4,2,3,3,4,2
11,8070,2,1,1,2,2,2,3,3,1
10,8070,1,1,2,4,4,3,4,1,2
9,8070,2,4,4,2,4,4,2,4,2
8,8070,2,4,1,4,1,2,3,4,3
7,8070,4,4,2,1,4,1,3,3,2
6,8070,1,1,2,4,4,1,1,1,3
5,8070,2,1,4,3,4,2,3,1,1
4,8070,2,3,4,4,2,4,3,3,1
3,8070,2,2,3,2,1,2,4,4,1
2,8070,2,4,2,2,1,4,2,1,4
1,8070,2,1,4,4,2,1,4,2,1
10,8188,1,4,2,2,2,1,1,2,2
9,8188,2,1,4,4,2,4,4,3,1
8,8188,1,4,4,2,3,3,3,4,4
7,8188,3,2,2,4,2,4,3,4,3
6,8188,2,3,3,2,3,1,2,4,2
5,8188,1,4,1,3,3,1,3,4,1
4,8188,4,1,1,2,3,1,4,4,1
3,8188,1,3,3,4,1,2,3,1,2
2,8188,1,2,4,4,1,1,2,3,3
1,8188,2,3,3,2,4,4,3,4,1
9,8406,1,3,1,2,4,2,1,4,2
8,8406,4,4,1,1,2,3,1,2,3
7,8406,4,1,2,1,3,3,4,1,1
6,8406,2,2,1,3,2,3,3,2,3
5,8406,1,2,2,1,1,4,3,2,2
4,8406,4,2,4,1,2,1,2,4,4
3,8406,4,2,1,3,1,1,4,3,4
2,8406,2,1,1,1,1,1,4,3,2
1,8406,1,1,2,4,3,1,2,2,2
10,8724,2,2,4,4,3,1,1,1,2
9,8724,4,1,4,2,3,4,2,1,3
8,8724,4,4,2,4,2,1,2,4,1
7,8724,1,3,4,1,2,4,3,4,4
6,8724,3,2,2,3,2,2,1,2,1
5,8724,2,3,4,2,3,1,2,1,4
4,8724,3,1,4,3,1,3,1,4,1
3,8724,2,3,3,4,1,1,1,3,3
2,8724,3,1,3,3,1,4,1,1,3
1,8724,3,2,3,4,4,2,4,3,2
10,8765,2,3,3,3,3,1,4,2,3
9,8765,2,3,3,2,2,4,1,1,1
8,8765,4,2,3,1,2,4,2,2,1
7,8765,3,4,4,2,1,2,3,1,1
6,8765,1,1,1,3,2,1,1,1,2
5,8765,3,3,3,1,3,3,1,3,2
4,8765,3,3,1,3,3,2,4,4,3
3,8765,1,4,4,2,4,2,1,3,2
2,8765,1,4,3,4,1,3,4,2,2
1,8765,1,3,3,1,3,4,4,4,2
10,8732,2,1,4,1,2,2,2,1,4
9,8732,4,1,3,3,4,1,2,3,3
8,8732,2,2,4,3,1,3,3,2,1
7,8732,2,2,1,3,1,1,3,2,4
6,8732,4,2,1,1,2,4,4,4,1
5,8732,1,2,3,1,1,4,1,4,3
4,8732,3,1,3,2,2,2,1,4,4
3,8732,2,2,1,4,1,4,3,4,4
2,8732,2,2,1,4,1,3,3,3,1
1,8732,3,4,1,1,3,4,1,3,2
10,8864,4,4,3,4,1,1,2,4,3
9,8864,3,1,3,4,1,2,2,3,4
8,8864,1,3,2,1,4,2,1,3,2
7,8864,2,1,1,2,4,2,2,2,2
6,8864,3,3,1,4,1,3,3,4,1
5,8864,4,2,1,2,3,2,4,3,1
4,8864,2,1,4,3,1,3,4,3,4
3,8864,3,2,2,3,2,2,2,2,2
2,8864,4,2,4,1,2,1,3,3,2
1,8864,4,2,3,2,1,2,4,4,4
10,8465,1,3,4,1,1,1,2,3,1
9,8465,3,1,4,3,4,2,2,3,1
8,8465,1,4,1,4,2,1,1,1,4
7,8465,3,2,1,4,2,2,2,4,2
6,8465,2,4,1,4,2,4,3,4,3
5,8465,2,4,2,3,4,4,4,2,1
4,8465,1,2,3,2,4,4,1,3,1
3,8465,4,3,4,3,4,1,3,4,2
2,8465,4,3,4,1,1,3,1,2,3
1,8465,1,3,1,2,1,2,3,3,2
10,9307,1,2,3,3,3,1,4,2,1
9,9307,2,3,1,4,4,4,1,2,4
8,9307,2,4,2,1,3,1,4,1,3
7,9307,2,4,1,4,1,3,2,3,3
6,9307,3,1,4,2,2,4,3,1,4
5,9307,4,4,3,3,2,3,4,3,1
4,9307,1,4,3,1,2,4,1,1,1
3,9307,3,2,1,4,4,4,2,1,2
2,9307,4,1,2,3,3,4,1,2,4
1,9307,1,3,1,3,4,3,4,4,2
10,9250,4,2,4,1,4,2,1,3,1
9,9250,1,3,3,2,3,1,4,1,4
8,9250,2,4,1,1,3,4,4,4,4
7,9250,2,1,2,2,4,1,4,2,3
6,9250,1,4,2,4,4,2,3,3,3
5,9250,4,2,4,2,3,3,4,3,2
4,9250,1,4,1,1,3,2,1,1,2
3,9250,2,2,1,3,2,3,1,2,2
2,9250,2,3,2,4,2,1,3,4,4
1,9250,1,2,3,4,2,3,1,4,2
10,9427,4,3,1,3,4,4,3,4,2
9,9427,4,4,2,1,1,2,1,2,4
8,9427,4,1,1,2,2,1,4,2,1
7,9427,3,3,4,3,4,2,4,1,4
6,9427,4,4,3,2,3,2,1,3,2
5,9427,2,1,3,2,1,2,1,2,3
4,9427,3,2,4,2,3,2,2,4,4
3,9427,2,2,4,2,2,4,1,4,4
2,9427,2,4,3,4,1,4,1,4,3
1,9427,1,3,4,1,2,2,3,4,3
11,9448,1,1,2,2,4,4,3,1,3
10,9448,2,3,2,2,2,1,4,3,1
9,9448,4,3,3,1,2,4,2,4,3
8,9448,3,2,3,1,4,3,3,2,1
7,9448,3,2,2,4,1,4,1,4,1
6,9448,2,3,2,4,1,1,4,2,4
5,9448,3,2,3,3,3,3,1,2,2
4,9448,1,2,1,4,1,2,3,1,3
3,9448,1,3,2,1,3,1,4,4,1
2,9448,3,1,4,3,3,2,4,2,4
1,9448,1,4,1,4,1,2,2,4,4
12,9432,1,3,1,2,2,4,1,3,3
11,9432,2,3,1,3,2,3,1,2,4
10,9432,1,2,4,3,2,3,3,1,3
9,9432,3,2,3,2,1,4,1,2,1
8,9432,2,3,1,4,2,4,2,2,1
7,9432,2,2,4,3,4,3,2,4,4
6,9432,2,2,2,2,2,2,3,4,4
5,9432,2,1,1,4,3,1,4,4,4
4,9432,4,2,1,1,2,3,4,2,2
3,9432,4,3,2,3,1,3,3,1,4
2,9432,4,4,1,4,2,3,3,1,3
1,9432,1,2,1,3,2,2,4,3,4
11,9529,1,2,1,4,2,1,4,1,2
10,9529,3,2,1,1,2,2,1,1,4
9,9529,4,3,1,2,2,1,4,1,4
8,9529,3,3,4,1,1,4,3,3,2
7,9529,1,2,1,3,4,2,2,2,1
6,9529,4,3,4,3,3,2,2,3,3
5,9529,3,4,4,4,4,3,4,2,3
4,9529,1,3,2,3,2,1,2,3,3
3,9529,1,4,2,4,3,1,2,3,2
2,9529,1,1,2,3,4,3,4,2,1
1,9529,2,4,1,2,2,1,1,4,1
12,9297,2,4,1,2,2,2,4,1,2
11,9297,1,1,3,2,1,3,2,3,3
10,9297,3,4,2,3,4,3,1,4,1
9,9297,3,3,2,2,4,3,4,3,3
8,9297,2,2,4,2,2,2,3,3,3
7,9297,2,3,3,4,3,3,3,2,1
6,9297,4,1,1,2,2,3,4,2,1
5,9297,1,4,1,4,2,2,4,2,1
4,9297,3,4,1,1,3,3,4,4,4
3,9297,4,1,1,2,3,3,2,2,2
2,9297,1,1,2,4,2,2,3,4,3
1,9297,2,1,4,3,3,1,3,3,3
10,9751,2,4,4,3,1,3,2,3,3
9,9751,4,1,3,1,3,2,4,2,3
8,9751,3,3,1,2,2,2,1,4,4
7,9751,2,2,1,2,2,1,3,4,4
6,9751,1,3,3,2,2,4,3,2,2
5,9751,1,1,1,2,2,3,1,3,2
4,9751,1,4,4,1,1,3,1,4,2
3,9751,2,3,4,1,2,4,2,1,1
2,9751,3,1,4,3,1,2,4,3,2
1,9751,2,1,1,2,4,3,2,4,1
11,9568,4,1,1,3,2,1,2,3,1
10,9568,4,3,3,3,1,2,2,3,1
9,9568,1,3,2,3,2,1,3,1,2
8,9568,2,4,3,2,3,1,4,1,4
7,9568,2,1,2,3,2,2,1,2,4
6,9568,2,2,1,1,2,4,1,1,4
5,9568,2,2,2,2,2,4,1,3,2
4,9568,2,1,4,3,1,3,2,3,4
3,9568,2,4,1,4,4,3,3,1,4
2,9568,2,2,2,2,3,1,2,4,4
1,9568,1,2,1,2,3,3,2,1,3
6,9925,2,4,4,3,4,3,1,1,3
5,9925,4,1,3,2,3,2,1,2,4
4,9925,2,1,1,4,2,1,2,1,2
3,9925,2,4,4,2,3,1,1,2,1
2,9925,1,4,2,2,2,4,3,1,1
1,9925,2,4,2,4,2,2,1,2,2
11,9925,3,4,1,2,4,3,4,1,3
10,9925,1,1,4,3,3,1,2,1,4
9,9925,3,2,2,2,2,1,4,1,2
8,9925,4,4,1,4,1,3,2,3,4
7,9925,2,3,2,3,1,3,4,2,3
11,10147,3,1,4,3,2,3,1,4,2
10,10147,2,3,2,1,2,4,2,2,4
9,10147,3,2,2,2,3,2,1,4,1
8,10147,1,2,4,1,1,4,3,2,4
7,10147,2,3,2,3,2,2,4,4,2
6,10147,1,2,3,4,4,2,4,3,1
5,10147,4,3,2,1,2,1,3,1,1
4,10147,4,4,4,2,2,1,2,3,2
3,10147,1,4,3,3,3,4,2,2,4
2,10147,3,1,3,1,1,1,1,2,2
1,10147,4,3,1,4,4,1,2,3,3
10,10443,4,4,4,3,1,1,4,2,4
9,10443,2,1,4,3,4,2,3,1,4
8,10443,3,1,4,2,1,2,4,1,1
7,10443,3,4,4,3,2,2,1,4,2
6,10443,4,4,4,2,3,2,4,4,1
5,10443,3,1,1,3,2,2,4,4,2
4,10443,4,1,3,1,1,4,4,2,4
3,10443,1,4,1,2,2,3,2,4,1
2,10443,3,3,4,1,1,2,1,3,1
1,10443,3,4,3,1,1,4,4,4,2
13,10444,4,4,1,3,4,2,1,1,3
12,10444,3,2,2,1,3,1,3,4,1
11,10444,4,1,3,2,3,3,4,2,3
10,10444,1,4,1,1,4,3,1,1,2
9,10444,3,4,3,3,1,1,2,1,1
8,10444,2,3,4,2,3,3,3,4,4
7,10444,1,2,4,4,3,2,1,4,1
6,10444,4,4,1,4,1,4,4,4,1
5,10444,4,1,1,1,2,3,2,1,2
4,10444,2,3,2,1,4,1,4,4,3
3,10444,3,2,1,1,4,4,3,4,1
2,10444,4,1,3,2,2,1,3,3,4
1,10444,2,4,3,2,3,2,3,3,2
11,10333,3,3,2,2,3,2,1,3,1
10,10333,4,4,2,3,2,4,2,3,1
9,10333,4,1,2,2,3,4,3,4,2
8,10333,3,4,3,1,3,2,3,2,4
7,10333,2,2,3,3,4,2,1,1,1
6,10333,1,1,2,3,3,4,2,4,4
5,10333,2,2,1,2,2,2,1,1,2
4,10333,3,4,2,1,1,3,3,2,2
3,10333,4,4,3,4,2,2,3,2,2
2,10333,1,4,3,4,1,2,1,1,2
1,10333,3,4,3,3,4,3,1,4,3
11,11052,4,3,3,1,2,1,2,4,2
10,11052,1,4,2,3,1,3,3,4,1
9,11052,3,2,1,3,3,2,4,1,2
8,11052,3,1,3,2,3,4,4,2,3
7,11052,1,4,3,1,2,4,2,2,4
6,11052,1,1,3,2,4,1,4,4,3
5,11052,3,2,3,2,1,4,2,3,4
4,11052,1,4,1,2,2,4,3,2,1
3,11052,2,1,1,1,4,4,2,1,4
2,11052,3,1,1,1,2,1,4,2,2
1,11052,1,3,2,1,3,4,1,2,1
10,11053,1,4,2,4,1,4,4,2,4
9,11053,4,1,4,1,4,4,1,3,4
8,11053,3,1,2,2,1,2,3,1,4
7,11053,2,3,2,3,2,4,4,1,4
6,11053,2,4,4,3,4,1,4,2,2
5,11053,2,4,1,1,2,2,2,4,2
4,11053,1,2,1,3,2,2,1,3,4
3,11053,2,3,2,1,1,1,1,1,2
2,11053,4,2,3,3,3,1,3,1,3
1,11053,1,4,1,3,4,1,4,1,1
10,11054,1,1,3,4,3,3,2,3,4
9,11054,3,3,4,1,2,4,1,3,4
8,11054,2,3,1,4,2,1,4,2,1
7,11054,2,2,1,3,4,3,4,2,4
